order_id,item_id,product_id,quantity,list_price,discount,extract_date,source,list_price_egp
901,1.0,50,1,5999.99,0.2,2024-04-28 18:16:04.016490,postgre,287168.61138485
901,2.0,43,1,5299.99,0.07,2024-04-28 18:16:04.016490,postgre,253665.55088484997
902,1.0,38,2,549.99,0.07,2024-04-28 18:16:04.016490,postgre,26323.35463485
902,2.0,92,1,209.99,0.07,2024-04-28 18:16:04.016490,postgre,10050.43953485
902,3.0,12,1,549.99,0.2,2024-04-28 18:16:04.016490,postgre,26323.35463485
902,4.0,76,2,299.99,0.05,2024-04-28 18:16:04.016490,postgre,14357.975884849999
903,1.0,31,2,1632.99,0.07,2024-04-28 18:16:04.016490,postgre,78157.37537985
903,2.0,48,2,1499.99,0.05,2024-04-28 18:16:04.016490,postgre,71791.79388484999
904,1.0,36,2,832.99,0.1,2024-04-28 18:16:04.016490,postgre,39868.16337985
904,2.0,51,2,6499.99,0.07,2024-04-28 18:16:04.016490,postgre,311099.36888484994
904,3.0,92,2,209.99,0.2,2024-04-28 18:16:04.016490,postgre,10050.43953485
904,4.0,13,1,269.99,0.2,2024-04-28 18:16:04.016490,postgre,12922.13043485
905,1.0,67,1,250.99,0.1,2024-04-28 18:16:04.016490,postgre,12012.76164985
905,2.0,62,2,3499.99,0.05,2024-04-28 18:16:04.016490,postgre,167514.82388485
905,3.0,42,2,2299.99,0.2,2024-04-28 18:16:04.016490,postgre,110081.00588484999
905,4.0,20,1,599.99,0.2,2024-04-28 18:16:04.016490,postgre,28716.43038485
906,1.0,23,2,299.99,0.2,2024-04-28 18:16:04.016490,postgre,14357.975884849999
906,2.0,28,2,2499.99,0.07,2024-04-28 18:16:04.016490,postgre,119653.30888484998
906,3.0,46,1,1409.99,0.05,2024-04-28 18:16:04.016490,postgre,67484.25753485
906,4.0,102,2,489.99,0.1,2024-04-28 18:16:04.016490,postgre,23451.66373485
906,5.0,22,2,269.99,0.2,2024-04-28 18:16:04.016490,postgre,12922.13043485
907,2.0,65,1,346.99,0.07,2024-04-28 18:16:04.016490,postgre,16607.46708985
908,1.0,41,1,1469.99,0.2,2024-04-28 18:16:04.016490,postgre,70355.94843485
908,2.0,94,1,249.99,0.1,2024-04-28 18:16:04.016490,postgre,11964.90013485
908,3.0,102,2,489.99,0.1,2024-04-28 18:16:04.016490,postgre,23451.66373485
909,1.0,5,1,1320.99,0.2,2024-04-28 18:16:04.016490,postgre,63224.58269985
910,1.0,23,1,299.99,0.1,2024-04-28 18:16:04.016490,postgre,14357.975884849999
911,1.0,66,2,250.99,0.05,2024-04-28 18:16:04.016490,postgre,12012.76164985
911,2.0,106,1,449.99,0.05,2024-04-28 18:16:04.016490,postgre,21537.20313485
911,3.0,91,2,349.99,0.05,2024-04-28 18:16:04.016490,postgre,16751.05163485
911,4.0,49,1,3499.99,0.2,2024-04-28 18:16:04.016490,postgre,167514.82388485
912,1.0,22,2,269.99,0.2,2024-04-28 18:16:04.016490,postgre,12922.13043485
912,2.0,71,2,416.99,0.05,2024-04-28 18:16:04.016490,postgre,19957.77313985
912,3.0,101,1,339.99,0.05,2024-04-28 18:16:04.016490,postgre,16272.436484849999
912,4.0,2,2,749.99,0.2,2024-04-28 18:16:04.016490,postgre,35895.657634849995
913,1.0,90,2,209.99,0.1,2024-04-28 18:16:04.016490,postgre,10050.43953485
913,2.0,24,2,549.99,0.05,2024-04-28 18:16:04.016490,postgre,26323.35463485
914,1.0,38,1,549.99,0.07,2024-04-28 18:16:04.016490,postgre,26323.35463485
914,2.0,20,2,599.99,0.2,2024-04-28 18:16:04.016490,postgre,28716.43038485
914,3.0,106,1,449.99,0.05,2024-04-28 18:16:04.016490,postgre,21537.20313485
914,4.0,46,1,1409.99,0.1,2024-04-28 18:16:04.016490,postgre,67484.25753485
915,1.0,64,1,489.99,0.05,2024-04-28 18:16:04.016490,postgre,23451.66373485
915,2.0,48,1,1499.99,0.07,2024-04-28 18:16:04.016490,postgre,71791.79388484999
915,3.0,42,1,2299.99,0.2,2024-04-28 18:16:04.016490,postgre,110081.00588484999
915,4.0,2,1,749.99,0.07,2024-04-28 18:16:04.016490,postgre,35895.657634849995
916,1.0,92,1,209.99,0.2,2024-04-28 18:16:04.016490,postgre,10050.43953485
917,1.0,41,1,1469.99,0.07,2024-04-28 18:16:04.016490,postgre,70355.94843485
918,1.0,91,1,349.99,0.2,2024-04-28 18:16:04.016490,postgre,16751.05163485
918,2.0,31,1,1632.99,0.1,2024-04-28 18:16:04.016490,postgre,78157.37537985
918,3.0,4,2,2899.99,0.07,2024-04-28 18:16:04.016490,postgre,138797.91488484998
919,1.0,7,1,3999.99,0.07,2024-04-28 18:16:04.016490,postgre,191445.58138484997
919,2.0,44,1,539.99,0.1,2024-04-28 18:16:04.016490,postgre,25844.739484849997
920,1.0,76,1,299.99,0.05,2024-04-28 18:16:04.016490,postgre,14357.975884849999
920,2.0,39,2,1499.99,0.07,2024-04-28 18:16:04.016490,postgre,71791.79388484999
920,3.0,78,1,647.99,0.05,2024-04-28 18:16:04.016490,postgre,31013.783104849997
920,4.0,80,2,761.99,0.07,2024-04-28 18:16:04.016490,postgre,36469.99581485
921,1.0,77,1,799.99,0.2,2024-04-28 18:16:04.016490,postgre,38288.73338485
921,2.0,75,2,599.99,0.07,2024-04-28 18:16:04.016490,postgre,28716.43038485
921,3.0,48,1,1499.99,0.1,2024-04-28 18:16:04.016490,postgre,71791.79388484999
922,1.0,68,1,449.99,0.2,2024-04-28 18:16:04.016490,postgre,21537.20313485
922,2.0,73,1,749.99,0.2,2024-04-28 18:16:04.016490,postgre,35895.657634849995
923,1.0,74,2,439.99,0.05,2024-04-28 18:16:04.016490,postgre,21058.58798485
923,2.0,6,1,469.99,0.1,2024-04-28 18:16:04.016490,postgre,22494.433434849998
924,1.0,97,2,349.99,0.2,2024-04-28 18:16:04.016490,postgre,16751.05163485
924,2.0,36,1,832.99,0.2,2024-04-28 18:16:04.016490,postgre,39868.16337985
925,1.0,97,1,349.99,0.07,2024-04-28 18:16:04.016490,postgre,16751.05163485
925,2.0,62,2,3499.99,0.2,2024-04-28 18:16:04.016490,postgre,167514.82388485
926,1.0,37,2,379.99,0.2,2024-04-28 18:16:04.016490,postgre,18186.89708485
927,1.0,74,2,439.99,0.1,2024-04-28 18:16:04.016490,postgre,21058.58798485
927,2.0,16,2,599.99,0.2,2024-04-28 18:16:04.016490,postgre,28716.43038485
927,3.0,50,1,5999.99,0.1,2024-04-28 18:16:04.016490,postgre,287168.61138485
927,4.0,3,1,999.99,0.1,2024-04-28 18:16:04.016490,postgre,47861.03638485
927,5.0,43,1,5299.99,0.07,2024-04-28 18:16:04.016490,postgre,253665.55088484997
928,1.0,71,2,416.99,0.05,2024-04-28 18:16:04.016490,postgre,19957.77313985
929,1.0,82,1,659.99,0.2,2024-04-28 18:16:04.016490,postgre,31588.12128485
929,2.0,63,2,3499.99,0.1,2024-04-28 18:16:04.016490,postgre,167514.82388485
929,3.0,24,1,549.99,0.05,2024-04-28 18:16:04.016490,postgre,26323.35463485
930,1.0,56,2,5499.99,0.07,2024-04-28 18:16:04.016490,postgre,263237.85388485
930,2.0,82,1,659.99,0.07,2024-04-28 18:16:04.016490,postgre,31588.12128485
930,3.0,60,1,1559.99,0.1,2024-04-28 18:16:04.016490,postgre,74663.48478484999
930,4.0,65,2,346.99,0.05,2024-04-28 18:16:04.016490,postgre,16607.46708985
930,5.0,51,2,6499.99,0.1,2024-04-28 18:16:04.016490,postgre,311099.36888484994
931,1.0,49,2,3499.99,0.07,2024-04-28 18:16:04.016490,postgre,167514.82388485
931,2.0,76,1,299.99,0.2,2024-04-28 18:16:04.016490,postgre,14357.975884849999
932,1.0,74,1,439.99,0.05,2024-04-28 18:16:04.016490,postgre,21058.58798485
933,1.0,77,1,799.99,0.07,2024-04-28 18:16:04.016490,postgre,38288.73338485
933,2.0,21,1,269.99,0.2,2024-04-28 18:16:04.016490,postgre,12922.13043485
933,3.0,75,2,599.99,0.05,2024-04-28 18:16:04.016490,postgre,28716.43038485
934,1.0,35,2,832.99,0.05,2024-04-28 18:16:04.016490,postgre,39868.16337985
934,2.0,48,1,1499.99,0.05,2024-04-28 18:16:04.016490,postgre,71791.79388484999
934,3.0,18,1,449.0,0.1,2024-04-28 18:16:04.016490,postgre,21489.820235
934,4.0,61,1,4999.99,0.07,2024-04-28 18:16:04.016490,postgre,239307.09638484998
934,5.0,56,2,5499.99,0.2,2024-04-28 18:16:04.016490,postgre,263237.85388485
935,1.0,65,2,346.99,0.2,2024-04-28 18:16:04.016490,postgre,16607.46708985
935,2.0,76,2,299.99,0.07,2024-04-28 18:16:04.016490,postgre,14357.975884849999
935,3.0,6,1,469.99,0.07,2024-04-28 18:16:04.016490,postgre,22494.433434849998
935,4.0,38,1,549.99,0.07,2024-04-28 18:16:04.016490,postgre,26323.35463485
936,1.0,70,1,659.99,0.1,2024-04-28 18:16:04.016490,postgre,31588.12128485
936,2.0,44,1,539.99,0.07,2024-04-28 18:16:04.016490,postgre,25844.739484849997
937,1.0,108,2,449.99,0.1,2024-04-28 18:16:04.016490,postgre,21537.20313485
937,2.0,51,2,6499.99,0.07,2024-04-28 18:16:04.016490,postgre,311099.36888484994
937,3.0,58,2,4999.99,0.07,2024-04-28 18:16:04.016490,postgre,239307.09638484998
937,4.0,28,2,2499.99,0.07,2024-04-28 18:16:04.016490,postgre,119653.30888484998
937,5.0,66,1,250.99,0.2,2024-04-28 18:16:04.016490,postgre,12012.76164985
938,1.0,4,1,2899.99,0.05,2024-04-28 18:16:04.016490,postgre,138797.91488484998
938,2.0,13,1,269.99,0.05,2024-04-28 18:16:04.016490,postgre,12922.13043485
939,1.0,5,1,1320.99,0.1,2024-04-28 18:16:04.016490,postgre,63224.58269985
939,2.0,107,2,416.99,0.2,2024-04-28 18:16:04.016490,postgre,19957.77313985
940,1.0,75,2,599.99,0.2,2024-04-28 18:16:04.016490,postgre,28716.43038485
941,1.0,25,1,499.99,0.1,2024-04-28 18:16:04.016490,postgre,23930.27888485
941,2.0,102,2,489.99,0.05,2024-04-28 18:16:04.016490,postgre,23451.66373485
941,3.0,11,2,1680.99,0.07,2024-04-28 18:16:04.016490,postgre,80454.72809984999
942,1.0,98,2,489.99,0.05,2024-04-28 18:16:04.016490,postgre,23451.66373485
942,2.0,110,2,470.99,0.1,2024-04-28 18:16:04.016490,postgre,22542.29494985
942,3.0,35,2,832.99,0.07,2024-04-28 18:16:04.016490,postgre,39868.16337985
942,4.0,103,1,551.99,0.05,2024-04-28 18:16:04.016490,postgre,26419.07766485
942,5.0,100,1,489.99,0.05,2024-04-28 18:16:04.016490,postgre,23451.66373485
943,1.0,25,1,499.99,0.2,2024-04-28 18:16:04.016490,postgre,23930.27888485
943,2.0,82,1,659.99,0.2,2024-04-28 18:16:04.016490,postgre,31588.12128485
944,1.0,29,2,999.99,0.07,2024-04-28 18:16:04.016490,postgre,47861.03638485
944,2.0,16,2,599.99,0.1,2024-04-28 18:16:04.016490,postgre,28716.43038485
944,3.0,70,2,659.99,0.2,2024-04-28 18:16:04.016490,postgre,31588.12128485
944,4.0,85,2,329.99,0.2,2024-04-28 18:16:04.016490,postgre,15793.82133485
944,5.0,69,2,416.99,0.07,2024-04-28 18:16:04.016490,postgre,19957.77313985
945,1.0,105,1,533.99,0.05,2024-04-28 18:16:04.016490,postgre,25557.570394849998
945,2.0,94,2,249.99,0.2,2024-04-28 18:16:04.016490,postgre,11964.90013485
945,3.0,34,2,469.99,0.05,2024-04-28 18:16:04.016490,postgre,22494.433434849998
945,4.0,44,2,539.99,0.1,2024-04-28 18:16:04.016490,postgre,25844.739484849997
945,5.0,50,2,5999.99,0.05,2024-04-28 18:16:04.016490,postgre,287168.61138485
946,1.0,7,1,3999.99,0.1,2024-04-28 18:16:04.016490,postgre,191445.58138484997
946,2.0,85,2,329.99,0.2,2024-04-28 18:16:04.016490,postgre,15793.82133485
946,3.0,62,1,3499.99,0.05,2024-04-28 18:16:04.016490,postgre,167514.82388485
946,4.0,22,2,269.99,0.2,2024-04-28 18:16:04.016490,postgre,12922.13043485
946,5.0,56,2,5499.99,0.07,2024-04-28 18:16:04.016490,postgre,263237.85388485
947,1.0,32,1,469.99,0.05,2024-04-28 18:16:04.016490,postgre,22494.433434849998
947,2.0,42,2,2299.99,0.07,2024-04-28 18:16:04.016490,postgre,110081.00588484999
947,3.0,44,1,539.99,0.07,2024-04-28 18:16:04.016490,postgre,25844.739484849997
948,1.0,23,2,299.99,0.2,2024-04-28 18:16:04.016490,postgre,14357.975884849999
948,2.0,20,2,599.99,0.1,2024-04-28 18:16:04.016490,postgre,28716.43038485
948,3.0,101,1,339.99,0.2,2024-04-28 18:16:04.016490,postgre,16272.436484849999
948,4.0,92,2,209.99,0.2,2024-04-28 18:16:04.016490,postgre,10050.43953485
948,5.0,72,2,619.99,0.2,2024-04-28 18:16:04.016490,postgre,29673.660684849998
945,5.0,50,2,5999.99,0.05,2024-04-28 18:16:04.016490,postgre,287168.61138485
946,1.0,7,1,3999.99,0.1,2024-04-28 18:16:04.016490,postgre,191445.58138484997
946,2.0,85,2,329.99,0.2,2024-04-28 18:16:04.016490,postgre,15793.82133485
946,3.0,62,1,3499.99,0.05,2024-04-28 18:16:04.016490,postgre,167514.82388485
946,4.0,22,2,269.99,0.2,2024-04-28 18:16:04.016490,postgre,12922.13043485
946,5.0,56,2,5499.99,0.07,2024-04-28 18:16:04.016490,postgre,263237.85388485
947,1.0,32,1,469.99,0.05,2024-04-28 18:16:04.016490,postgre,22494.433434849998
947,2.0,42,2,2299.99,0.07,2024-04-28 18:16:04.016490,postgre,110081.00588484999
947,3.0,44,1,539.99,0.07,2024-04-28 18:16:04.016490,postgre,25844.739484849997
948,1.0,23,2,299.99,0.2,2024-04-28 18:16:04.016490,postgre,14357.975884849999
948,2.0,20,2,599.99,0.1,2024-04-28 18:16:04.016490,postgre,28716.43038485
948,3.0,101,1,339.99,0.2,2024-04-28 18:16:04.016490,postgre,16272.436484849999
948,4.0,92,2,209.99,0.2,2024-04-28 18:16:04.016490,postgre,10050.43953485
948,5.0,72,2,619.99,0.2,2024-04-28 18:16:04.016490,postgre,29673.660684849998
949,1.0,9,2,2999.99,0.1,2024-04-28 18:16:04.016490,postgre,143584.06638484998
949,2.0,55,2,2699.99,0.05,2024-04-28 18:16:04.016490,postgre,129225.61188484998
950,1.0,56,1,5499.99,0.05,2024-04-28 18:16:04.016490,postgre,263237.85388485
951,1.0,59,1,2599.99,0.1,2024-04-28 18:16:04.016490,postgre,124439.46038484998
951,2.0,43,2,5299.99,0.1,2024-04-28 18:16:04.016490,postgre,253665.55088484997
951,3.0,62,2,3499.99,0.2,2024-04-28 18:16:04.016490,postgre,167514.82388485
952,1.0,20,2,599.99,0.07,2024-04-28 18:16:04.016490,postgre,28716.43038485
952,2.0,57,1,1999.99,0.05,2024-04-28 18:16:04.016490,postgre,95722.55138485
953,1.0,23,2,299.99,0.07,2024-04-28 18:16:04.016490,postgre,14357.975884849999
954,1.0,4,2,2899.99,0.1,2024-04-28 18:16:04.016490,postgre,138797.91488484998
955,1.0,43,1,5299.99,0.1,2024-04-28 18:16:04.016490,postgre,253665.55088484997
955,2.0,31,2,1632.99,0.07,2024-04-28 18:16:04.016490,postgre,78157.37537985
955,3.0,96,1,349.99,0.05,2024-04-28 18:16:04.016490,postgre,16751.05163485
955,4.0,63,1,3499.99,0.2,2024-04-28 18:16:04.016490,postgre,167514.82388485
956,1.0,76,2,299.99,0.1,2024-04-28 18:16:04.016490,postgre,14357.975884849999
956,2.0,23,1,299.99,0.2,2024-04-28 18:16:04.016490,postgre,14357.975884849999
956,3.0,73,2,749.99,0.1,2024-04-28 18:16:04.016490,postgre,35895.657634849995
956,4.0,13,2,269.99,0.2,2024-04-28 18:16:04.016490,postgre,12922.13043485
956,5.0,79,2,402.99,0.1,2024-04-28 18:16:04.016490,postgre,19287.71192985
957,1.0,108,2,449.99,0.05,2024-04-28 18:16:04.016490,postgre,21537.20313485
957,2.0,14,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre,12922.13043485
957,3.0,70,2,659.99,0.05,2024-04-28 18:16:04.016490,postgre,31588.12128485
957,4.0,66,1,250.99,0.07,2024-04-28 18:16:04.016490,postgre,12012.76164985
957,5.0,111,1,470.99,0.05,2024-04-28 18:16:04.016490,postgre,22542.29494985
958,1.0,51,1,6499.99,0.1,2024-04-28 18:16:04.016490,postgre,311099.36888484994
958,2.0,76,1,299.99,0.2,2024-04-28 18:16:04.016490,postgre,14357.975884849999
959,1.0,15,1,529.99,0.2,2024-04-28 18:16:04.016490,postgre,25366.12433485
959,2.0,72,1,619.99,0.1,2024-04-28 18:16:04.016490,postgre,29673.660684849998
959,3.0,41,1,1469.99,0.05,2024-04-28 18:16:04.016490,postgre,70355.94843485
959,4.0,65,1,346.99,0.07,2024-04-28 18:16:04.016490,postgre,16607.46708985
960,1.0,73,2,749.99,0.05,2024-04-28 18:16:04.016490,postgre,35895.657634849995
960,2.0,52,1,875.99,0.1,2024-04-28 18:16:04.016490,postgre,41926.20852485
960,3.0,48,2,1499.99,0.05,2024-04-28 18:16:04.016490,postgre,71791.79388484999
961,1.0,105,1,533.99,0.1,2024-04-28 18:16:04.016490,postgre,25557.570394849998
961,2.0,47,2,5299.99,0.2,2024-04-28 18:16:04.016490,postgre,253665.55088484997
961,3.0,65,2,346.99,0.07,2024-04-28 18:16:04.016490,postgre,16607.46708985
962,1.0,65,2,346.99,0.07,2024-04-28 18:16:04.016490,postgre,16607.46708985
962,2.0,64,2,489.99,0.07,2024-04-28 18:16:04.016490,postgre,23451.66373485
963,1.0,4,1,2899.99,0.07,2024-04-28 18:16:04.016490,postgre,138797.91488484998
964,1.0,90,1,209.99,0.2,2024-04-28 18:16:04.016490,postgre,10050.43953485
964,2.0,74,1,439.99,0.2,2024-04-28 18:16:04.016490,postgre,21058.58798485
965,1.0,90,2,209.99,0.1,2024-04-28 18:16:04.016490,postgre,10050.43953485
966,2.0,73,1,749.99,0.07,2024-04-28 18:16:04.016490,postgre,35895.657634849995
967,1.0,66,1,250.99,0.2,2024-04-28 18:16:04.016490,postgre,12012.76164985
967,2.0,77,2,799.99,0.05,2024-04-28 18:16:04.016490,postgre,38288.73338485
967,4.0,103,1,551.99,0.2,2024-04-28 18:16:04.016490,postgre,26419.07766485
968,2.0,61,2,4999.99,0.05,2024-04-28 18:16:04.016490,postgre,239307.09638484998
968,3.0,10,2,1549.0,0.05,2024-04-28 18:16:04.016490,postgre,74137.486735
969,1.0,74,1,439.99,0.2,2024-04-28 18:16:04.016490,postgre,21058.58798485
969,2.0,36,1,832.99,0.1,2024-04-28 18:16:04.016490,postgre,39868.16337985
970,1.0,85,1,329.99,0.1,2024-04-28 18:16:04.016490,postgre,15793.82133485
970,2.0,48,2,1499.99,0.1,2024-04-28 18:16:04.016490,postgre,71791.79388484999
970,3.0,54,2,3199.99,0.1,2024-04-28 18:16:04.016490,postgre,153156.36938484997
970,4.0,68,1,449.99,0.1,2024-04-28 18:16:04.016490,postgre,21537.20313485
971,1.0,70,2,659.99,0.05,2024-04-28 18:16:04.016490,postgre,31588.12128485
971,2.0,65,2,346.99,0.07,2024-04-28 18:16:04.016490,postgre,16607.46708985
971,3.0,8,2,1799.99,0.05,2024-04-28 18:16:04.016490,postgre,86150.24838485
971,4.0,12,2,549.99,0.07,2024-04-28 18:16:04.016490,postgre,26323.35463485
971,5.0,38,1,549.99,0.2,2024-04-28 18:16:04.016490,postgre,26323.35463485
972,1.0,100,1,489.99,0.2,2024-04-28 18:16:04.016490,postgre,23451.66373485
972,2.0,63,1,3499.99,0.07,2024-04-28 18:16:04.016490,postgre,167514.82388485
973,1.0,4,2,2899.99,0.1,2024-04-28 18:16:04.016490,postgre,138797.91488484998
973,2.0,28,2,2499.99,0.1,2024-04-28 18:16:04.016490,postgre,119653.30888484998
973,3.0,47,2,5299.99,0.05,2024-04-28 18:16:04.016490,postgre,253665.55088484997
973,4.0,71,1,416.99,0.07,2024-04-28 18:16:04.016490,postgre,19957.77313985
974,1.0,33,2,469.99,0.1,2024-04-28 18:16:04.016490,postgre,22494.433434849998
974,2.0,22,2,269.99,0.2,2024-04-28 18:16:04.016490,postgre,12922.13043485
975,1.0,110,2,470.99,0.2,2024-04-28 18:16:04.016490,postgre,22542.29494985
976,1.0,26,2,599.99,0.1,2024-04-28 18:16:04.016490,postgre,28716.43038485
976,2.0,39,1,1499.99,0.07,2024-04-28 18:16:04.016490,postgre,71791.79388484999
977,1.0,52,2,875.99,0.1,2024-04-28 18:16:04.016490,postgre,41926.20852485
977,2.0,69,2,416.99,0.05,2024-04-28 18:16:04.016490,postgre,19957.77313985
977,3.0,27,1,999.99,0.05,2024-04-28 18:16:04.016490,postgre,47861.03638485
977,4.0,80,2,761.99,0.05,2024-04-28 18:16:04.016490,postgre,36469.99581485
978,1.0,106,2,449.99,0.05,2024-04-28 18:16:04.016490,postgre,21537.20313485
978,2.0,25,2,499.99,0.2,2024-04-28 18:16:04.016490,postgre,23930.27888485
978,3.0,108,2,449.99,0.05,2024-04-28 18:16:04.016490,postgre,21537.20313485
979,1.0,55,1,2699.99,0.05,2024-04-28 18:16:04.016490,postgre,129225.61188484998
979,2.0,71,2,416.99,0.2,2024-04-28 18:16:04.016490,postgre,19957.77313985
979,3.0,12,2,549.99,0.1,2024-04-28 18:16:04.016490,postgre,26323.35463485
979,4.0,52,1,875.99,0.2,2024-04-28 18:16:04.016490,postgre,41926.20852485
980,1.0,49,2,3499.99,0.2,2024-04-28 18:16:04.016490,postgre,167514.82388485
980,2.0,9,1,2999.99,0.1,2024-04-28 18:16:04.016490,postgre,143584.06638484998
980,3.0,64,1,489.99,0.1,2024-04-28 18:16:04.016490,postgre,23451.66373485
981,1.0,35,1,832.99,0.1,2024-04-28 18:16:04.016490,postgre,39868.16337985
981,2.0,95,2,299.99,0.05,2024-04-28 18:16:04.016490,postgre,14357.975884849999
981,3.0,21,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre,12922.13043485
981,4.0,36,2,832.99,0.1,2024-04-28 18:16:04.016490,postgre,39868.16337985
981,5.0,61,1,4999.99,0.07,2024-04-28 18:16:04.016490,postgre,239307.09638484998
982,1.0,22,2,269.99,0.1,2024-04-28 18:16:04.016490,postgre,12922.13043485
982,2.0,110,1,470.99,0.07,2024-04-28 18:16:04.016490,postgre,22542.29494985
982,3.0,52,1,875.99,0.07,2024-04-28 18:16:04.016490,postgre,41926.20852485
982,4.0,40,2,4999.99,0.05,2024-04-28 18:16:04.016490,postgre,239307.09638484998
983,1.0,63,1,3499.99,0.1,2024-04-28 18:16:04.016490,postgre,167514.82388485
983,2.0,20,2,599.99,0.2,2024-04-28 18:16:04.016490,postgre,28716.43038485
983,3.0,68,1,449.99,0.07,2024-04-28 18:16:04.016490,postgre,21537.20313485
983,4.0,81,2,1099.99,0.07,2024-04-28 18:16:04.016490,postgre,52647.18788485
984,1.0,68,1,449.99,0.2,2024-04-28 18:16:04.016490,postgre,21537.20313485
984,2.0,81,2,1099.99,0.2,2024-04-28 18:16:04.016490,postgre,52647.18788485
984,3.0,12,1,549.99,0.1,2024-04-28 18:16:04.016490,postgre,26323.35463485
984,4.0,111,1,470.99,0.2,2024-04-28 18:16:04.016490,postgre,22542.29494985
985,1.0,5,2,1320.99,0.07,2024-04-28 18:16:04.016490,postgre,63224.58269985
985,2.0,59,1,2599.99,0.2,2024-04-28 18:16:04.016490,postgre,124439.46038484998
985,3.0,78,2,647.99,0.05,2024-04-28 18:16:04.016490,postgre,31013.783104849997
986,2.0,78,1,647.99,0.05,2024-04-28 18:16:04.016490,postgre,31013.783104849997
986,3.0,26,2,599.99,0.07,2024-04-28 18:16:04.016490,postgre,28716.43038485
987,1.0,51,2,6499.99,0.1,2024-04-28 18:16:04.016490,postgre,311099.36888484994
987,2.0,60,2,1559.99,0.2,2024-04-28 18:16:04.016490,postgre,74663.48478484999
987,3.0,80,1,761.99,0.07,2024-04-28 18:16:04.016490,postgre,36469.99581485
988,1.0,35,1,832.99,0.2,2024-04-28 18:16:04.016490,postgre,39868.16337985
988,2.0,38,1,549.99,0.07,2024-04-28 18:16:04.016490,postgre,26323.35463485
988,3.0,12,2,549.99,0.07,2024-04-28 18:16:04.016490,postgre,26323.35463485
989,1.0,99,1,299.99,0.05,2024-04-28 18:16:04.016490,postgre,14357.975884849999
989,2.0,27,1,999.99,0.1,2024-04-28 18:16:04.016490,postgre,47861.03638485
989,3.0,70,1,659.99,0.1,2024-04-28 18:16:04.016490,postgre,31588.12128485
989,5.0,5,1,1320.99,0.1,2024-04-28 18:16:04.016490,postgre,63224.58269985
990,1.0,6,2,469.99,0.2,2024-04-28 18:16:04.016490,postgre,22494.433434849998
990,2.0,29,1,999.99,0.1,2024-04-28 18:16:04.016490,postgre,47861.03638485
990,3.0,91,1,349.99,0.1,2024-04-28 18:16:04.016490,postgre,16751.05163485
990,4.0,14,2,269.99,0.1,2024-04-28 18:16:04.016490,postgre,12922.13043485
991,1.0,9,2,2999.99,0.2,2024-04-28 18:16:04.016490,postgre,143584.06638484998
991,2.0,79,1,402.99,0.2,2024-04-28 18:16:04.016490,postgre,19287.71192985
991,3.0,34,1,469.99,0.2,2024-04-28 18:16:04.016490,postgre,22494.433434849998
992,1.0,45,1,869.99,0.07,2024-04-28 18:16:04.016490,postgre,41639.03943485
992,2.0,102,1,489.99,0.1,2024-04-28 18:16:04.016490,postgre,23451.66373485
992,3.0,20,1,599.99,0.2,2024-04-28 18:16:04.016490,postgre,28716.43038485
992,4.0,101,2,339.99,0.2,2024-04-28 18:16:04.016490,postgre,16272.436484849999
992,5.0,7,1,3999.99,0.05,2024-04-28 18:16:04.016490,postgre,191445.58138484997
993,1.0,58,1,4999.99,0.2,2024-04-28 18:16:04.016490,postgre,239307.09638484998
993,2.0,36,2,832.99,0.1,2024-04-28 18:16:04.016490,postgre,39868.16337985
993,3.0,10,2,1549.0,0.05,2024-04-28 18:16:04.016490,postgre,74137.486735
993,4.0,99,2,299.99,0.07,2024-04-28 18:16:04.016490,postgre,14357.975884849999
993,5.0,79,2,402.99,0.1,2024-04-28 18:16:04.016490,postgre,19287.71192985
994,1.0,37,2,379.99,0.1,2024-04-28 18:16:04.016490,postgre,18186.89708485
994,2.0,45,1,869.99,0.2,2024-04-28 18:16:04.016490,postgre,41639.03943485
994,3.0,66,1,250.99,0.07,2024-04-28 18:16:04.016490,postgre,12012.76164985
995,1.0,16,2,599.99,0.1,2024-04-28 18:16:04.016490,postgre,28716.43038485
995,2.0,90,1,209.99,0.2,2024-04-28 18:16:04.016490,postgre,10050.43953485
995,3.0,101,1,339.99,0.1,2024-04-28 18:16:04.016490,postgre,16272.436484849999
996,1.0,68,2,449.99,0.05,2024-04-28 18:16:04.016490,postgre,21537.20313485
996,2.0,32,1,469.99,0.05,2024-04-28 18:16:04.016490,postgre,22494.433434849998
997,2.0,105,2,533.99,0.2,2024-04-28 18:16:04.016490,postgre,25557.570394849998
997,3.0,14,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre,12922.13043485
998,1.0,26,2,599.99,0.05,2024-04-28 18:16:04.016490,postgre,28716.43038485
998,2.0,105,1,533.99,0.2,2024-04-28 18:16:04.016490,postgre,25557.570394849998
999,1.0,70,2,659.99,0.07,2024-04-28 18:16:04.016490,postgre,31588.12128485
999,2.0,106,1,449.99,0.05,2024-04-28 18:16:04.016490,postgre,21537.20313485
1000,1.0,65,2,346.99,0.05,2024-04-28 18:16:04.016490,postgre,16607.46708985
1000,2.0,111,1,470.99,0.1,2024-04-28 18:16:04.016490,postgre,22542.29494985
1000,3.0,19,2,449.0,0.07,2024-04-28 18:16:04.016490,postgre,21489.820235
