order_id,item_id,product_id,quantity,list_price_x,discount,extract_date_x,source_x,list_price_egp,product_name,brand_id,category_id,model_year,list_price_y,extract_date_y,source_y,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,extract_date,source,late_delivery,latency days,weekend,order_status_desc
988,3.0,12,2,549.99,0.07,2024-04-28 18:16:04.016490,postgre,26323.35463485,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-28 18:21:32.428219,datalake,436,4,2017-07-02,2017-07-04,2017-07-05,2,6,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
988,3.0,12,2,549.99,0.07,2024-04-28 18:16:04.016490,postgre,26323.35463485,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-28 18:21:32.428219,datalake,436,4,2017-07-02,2017-07-04,2017-07-05,2,6,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
989,1.0,99,1,299.99,0.05,2024-04-28 18:16:04.016490,postgre,14357.97588485,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,299.99,2024-04-28 18:21:32.428219,datalake,1145,4,2017-07-02,2017-07-04,2017-07-03,2,6,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
989,2.0,27,1,999.99,0.1,2024-04-28 18:16:04.016490,postgre,47861.03638485,Surly Big Dummy Frameset - 2017,8,6,2017,999.99,2024-04-28 18:21:32.428219,datalake,1145,4,2017-07-02,2017-07-04,2017-07-03,2,6,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
989,3.0,70,1,659.99,0.1,2024-04-28 18:16:04.016490,postgre,31588.12128485,Electra Amsterdam Original 3i - 2015/2017,1,3,2017,659.99,2024-04-28 18:21:32.428219,datalake,1145,4,2017-07-02,2017-07-04,2017-07-03,2,6,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
989,5.0,5,1,1320.99,0.1,2024-04-28 18:16:04.016490,postgre,63224.58269985,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,2024-04-28 18:21:32.428219,datalake,1145,4,2017-07-02,2017-07-04,2017-07-03,2,6,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
990,1.0,6,2,469.99,0.2,2024-04-28 18:16:04.016490,postgre,22494.43343485,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,2024-04-28 18:21:32.428219,datalake,706,4,2017-07-04,2017-07-07,2017-07-07,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
990,2.0,29,1,999.99,0.1,2024-04-28 18:16:04.016490,postgre,47861.03638485,Trek X-Caliber 8 - 2017,9,6,2017,999.99,2024-04-28 18:21:32.428219,datalake,706,4,2017-07-04,2017-07-07,2017-07-07,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
990,3.0,91,1,349.99,0.1,2024-04-28 18:16:04.016490,postgre,16751.05163485,Trek Precaliber 24 (21-Speed) - Girls - 2017,9,1,2017,349.99,2024-04-28 18:21:32.428219,datalake,706,4,2017-07-04,2017-07-07,2017-07-07,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
990,4.0,14,2,269.99,0.1,2024-04-28 18:16:04.016490,postgre,12922.13043485,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,2024-04-28 18:21:32.428219,datalake,706,4,2017-07-04,2017-07-07,2017-07-07,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
990,4.0,14,2,269.99,0.1,2024-04-28 18:16:04.016490,postgre,12922.13043485,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,2024-04-28 18:21:32.428219,datalake,706,4,2017-07-04,2017-07-07,2017-07-07,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
991,1.0,9,2,2999.99,0.2,2024-04-28 18:16:04.016490,postgre,143584.06638484998,Trek Conduit+ - 2016,9,5,2016,2999.99,2024-04-28 18:21:32.428219,datalake,751,4,2017-07-06,2017-07-07,2017-07-09,1,2,2024-04-28 18:15:34.177976,postgre,True,2 days,True,Completed
991,2.0,79,1,402.99,0.2,2024-04-28 18:16:04.016490,postgre,19287.71192985,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,7,3,2017,402.99,2024-04-28 18:21:32.428219,datalake,751,4,2017-07-06,2017-07-07,2017-07-09,1,2,2024-04-28 18:15:34.177976,postgre,True,2 days,True,Completed
991,3.0,34,1,469.99,0.2,2024-04-28 18:16:04.016490,postgre,22494.43343485,Trek Session DH 27.5 Carbon Frameset - 2017,9,6,2017,469.99,2024-04-28 18:21:32.428219,datalake,751,4,2017-07-06,2017-07-07,2017-07-09,1,2,2024-04-28 18:15:34.177976,postgre,True,2 days,True,Completed
992,1.0,45,1,869.99,0.07,2024-04-28 18:16:04.016490,postgre,41639.03943485,Haro SR 1.2 - 2017,2,6,2017,869.99,2024-04-28 18:21:32.428219,datalake,723,4,2017-07-07,2017-07-10,2017-07-09,2,7,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
992,2.0,102,1,489.99,0.1,2024-04-28 18:16:04.016490,postgre,23451.66373485,Electra Townie Original 7D - 2017,1,2,2017,489.99,2024-04-28 18:21:32.428219,datalake,723,4,2017-07-07,2017-07-10,2017-07-09,2,7,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
992,3.0,20,1,599.99,0.2,2024-04-28 18:16:04.016490,postgre,28716.43038485,Electra Townie Original 7D EQ - Women's - 2016,1,3,2016,599.99,2024-04-28 18:21:32.428219,datalake,723,4,2017-07-07,2017-07-10,2017-07-09,2,7,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
992,4.0,101,2,339.99,0.2,2024-04-28 18:16:04.016490,postgre,16272.43648485,Electra Townie 7D (20-inch) - Boys' - 2017,1,1,2017,339.99,2024-04-28 18:21:32.428219,datalake,723,4,2017-07-07,2017-07-10,2017-07-09,2,7,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
992,5.0,7,1,3999.99,0.05,2024-04-28 18:16:04.016490,postgre,191445.58138485,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,2024-04-28 18:21:32.428219,datalake,723,4,2017-07-07,2017-07-10,2017-07-09,2,7,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
993,1.0,58,1,4999.99,0.2,2024-04-28 18:16:04.016490,postgre,239307.09638485,Trek Madone 9.2 - 2017,9,7,2017,4999.99,2024-04-28 18:21:32.428219,datalake,1415,4,2017-07-09,2017-07-11,2017-07-11,1,3,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
993,2.0,36,2,832.99,0.1,2024-04-28 18:16:04.016490,postgre,39868.16337985,Surly Troll Frameset - 2017,8,6,2017,832.99,2024-04-28 18:21:32.428219,datalake,1415,4,2017-07-09,2017-07-11,2017-07-11,1,3,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
993,3.0,10,2,1549.0,0.05,2024-04-28 18:16:04.016490,postgre,74137.486735,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-28 18:21:32.428219,datalake,1415,4,2017-07-09,2017-07-11,2017-07-11,1,3,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
993,4.0,99,2,299.99,0.07,2024-04-28 18:16:04.016490,postgre,14357.97588485,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,299.99,2024-04-28 18:21:32.428219,datalake,1415,4,2017-07-09,2017-07-11,2017-07-11,1,3,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
993,5.0,79,2,402.99,0.1,2024-04-28 18:16:04.016490,postgre,19287.71192985,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,7,3,2017,402.99,2024-04-28 18:21:32.428219,datalake,1415,4,2017-07-09,2017-07-11,2017-07-11,1,3,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
994,1.0,37,2,379.99,0.1,2024-04-28 18:16:04.016490,postgre,18186.89708485,Haro Flightline One ST - 2017,2,6,2017,379.99,2024-04-28 18:21:32.428219,datalake,419,4,2017-07-09,2017-07-11,2017-07-11,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
994,2.0,45,1,869.99,0.2,2024-04-28 18:16:04.016490,postgre,41639.03943485,Haro SR 1.2 - 2017,2,6,2017,869.99,2024-04-28 18:21:32.428219,datalake,419,4,2017-07-09,2017-07-11,2017-07-11,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
994,3.0,66,1,250.99,0.07,2024-04-28 18:16:04.016490,postgre,12012.76164985,Sun Bicycles Revolutions 24 - 2017,7,3,2017,250.99,2024-04-28 18:21:32.428219,datalake,419,4,2017-07-09,2017-07-11,2017-07-11,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
995,1.0,16,2,599.99,0.1,2024-04-28 18:16:04.016490,postgre,28716.43038485,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,2024-04-28 18:21:32.428219,datalake,621,4,2017-07-11,2017-07-13,2017-07-14,1,2,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
995,2.0,90,1,209.99,0.2,2024-04-28 18:16:04.016490,postgre,10050.43953485,Trek Precaliber 16 Girls - 2017,9,1,2017,209.99,2024-04-28 18:21:32.428219,datalake,621,4,2017-07-11,2017-07-13,2017-07-14,1,2,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
995,3.0,101,1,339.99,0.1,2024-04-28 18:16:04.016490,postgre,16272.43648485,Electra Townie 7D (20-inch) - Boys' - 2017,1,1,2017,339.99,2024-04-28 18:21:32.428219,datalake,621,4,2017-07-11,2017-07-13,2017-07-14,1,2,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
996,1.0,68,2,449.99,0.05,2024-04-28 18:16:04.016490,postgre,21537.20313485,Sun Bicycles Cruz 3 - 2017,7,3,2017,449.99,2024-04-28 18:21:32.428219,datalake,915,4,2017-07-11,2017-07-12,2017-07-12,1,2,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
996,2.0,32,1,469.99,0.05,2024-04-28 18:16:04.016490,postgre,22494.43343485,Trek Farley Alloy Frameset - 2017,9,6,2017,469.99,2024-04-28 18:21:32.428219,datalake,915,4,2017-07-11,2017-07-12,2017-07-12,1,2,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
997,2.0,105,2,533.99,0.2,2024-04-28 18:16:04.016490,postgre,25557.57039485,Sun Bicycles Streamway 7 - 2017,7,2,2017,533.99,2024-04-28 18:21:32.428219,datalake,485,4,2017-07-11,2017-07-13,2017-07-14,2,7,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
997,3.0,14,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre,12922.13043485,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,2024-04-28 18:21:32.428219,datalake,485,4,2017-07-11,2017-07-13,2017-07-14,2,7,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
997,3.0,14,2,269.99,0.07,2024-04-28 18:16:04.016490,postgre,12922.13043485,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,2024-04-28 18:21:32.428219,datalake,485,4,2017-07-11,2017-07-13,2017-07-14,2,7,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
998,1.0,26,2,599.99,0.05,2024-04-28 18:16:04.016490,postgre,28716.43038485,Electra Townie Original 7D EQ - 2016,1,2,2016,599.99,2024-04-28 18:21:32.428219,datalake,219,4,2017-07-12,2017-07-13,2017-07-14,2,7,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
998,2.0,105,1,533.99,0.2,2024-04-28 18:16:04.016490,postgre,25557.57039485,Sun Bicycles Streamway 7 - 2017,7,2,2017,533.99,2024-04-28 18:21:32.428219,datalake,219,4,2017-07-12,2017-07-13,2017-07-14,2,7,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
999,1.0,70,2,659.99,0.07,2024-04-28 18:16:04.016490,postgre,31588.12128485,Electra Amsterdam Original 3i - 2015/2017,1,3,2017,659.99,2024-04-28 18:21:32.428219,datalake,590,4,2017-07-12,2017-07-13,2017-07-14,2,6,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
999,2.0,106,1,449.99,0.05,2024-04-28 18:16:04.016490,postgre,21537.20313485,Sun Bicycles Cruz 3 - 2017,7,2,2017,449.99,2024-04-28 18:21:32.428219,datalake,590,4,2017-07-12,2017-07-13,2017-07-14,2,6,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
1000,1.0,65,2,346.99,0.05,2024-04-28 18:16:04.016490,postgre,16607.46708985,Sun Bicycles Lil Bolt Type-R - 2017,7,3,2017,346.99,2024-04-28 18:21:32.428219,datalake,645,4,2017-07-12,2017-07-14,2017-07-15,2,7,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
1000,2.0,111,1,470.99,0.1,2024-04-28 18:16:04.016490,postgre,22542.29494985,Sun Bicycles Drifter 7 - Women's - 2017,7,2,2017,470.99,2024-04-28 18:21:32.428219,datalake,645,4,2017-07-12,2017-07-14,2017-07-15,2,7,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
1000,3.0,19,2,449.0,0.07,2024-04-28 18:16:04.016490,postgre,21489.820235,Pure Cycles William 3-Speed - 2016,4,3,2016,449.0,2024-04-28 18:21:32.428219,datalake,645,4,2017-07-12,2017-07-14,2017-07-15,2,7,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
1000,4.0,29,2,999.99,0.05,2024-04-28 18:16:04.016490,postgre,47861.03638485,Trek X-Caliber 8 - 2017,9,6,2017,999.99,2024-04-28 18:21:32.428219,datalake,645,4,2017-07-12,2017-07-14,2017-07-15,2,7,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Completed
1001,1.0,72,1,619.99,0.05,2024-04-28 18:16:04.016490,postgre,29673.66068485,Sun Bicycles Biscayne Tandem 7 - 2017,7,3,2017,619.99,2024-04-28 18:21:32.428219,datalake,354,4,2017-07-13,2017-07-16,2017-07-15,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1001,2.0,45,2,869.99,0.05,2024-04-28 18:16:04.016490,postgre,41639.03943485,Haro SR 1.2 - 2017,2,6,2017,869.99,2024-04-28 18:21:32.428219,datalake,354,4,2017-07-13,2017-07-16,2017-07-15,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1001,3.0,58,1,4999.99,0.1,2024-04-28 18:16:04.016490,postgre,239307.09638485,Trek Madone 9.2 - 2017,9,7,2017,4999.99,2024-04-28 18:21:32.428219,datalake,354,4,2017-07-13,2017-07-16,2017-07-15,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1001,4.0,111,1,470.99,0.07,2024-04-28 18:16:04.016490,postgre,22542.29494985,Sun Bicycles Drifter 7 - Women's - 2017,7,2,2017,470.99,2024-04-28 18:21:32.428219,datalake,354,4,2017-07-13,2017-07-16,2017-07-15,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1002,1.0,100,1,489.99,0.05,2024-04-28 18:16:04.016490,postgre,23451.66373485,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,1,2017,489.99,2024-04-28 18:21:32.428219,datalake,1418,4,2017-07-14,2017-07-16,2017-07-16,1,3,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
1002,3.0,8,2,1799.99,0.1,2024-04-28 18:16:04.016490,postgre,86150.24838485,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,1799.99,2024-04-28 18:21:32.428219,datalake,1418,4,2017-07-14,2017-07-16,2017-07-16,1,3,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
1002,4.0,79,1,402.99,0.2,2024-04-28 18:16:04.016490,postgre,19287.71192985,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,7,3,2017,402.99,2024-04-28 18:21:32.428219,datalake,1418,4,2017-07-14,2017-07-16,2017-07-16,1,3,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
1003,1.0,34,2,469.99,0.05,2024-04-28 18:16:04.016490,postgre,22494.43343485,Trek Session DH 27.5 Carbon Frameset - 2017,9,6,2017,469.99,2024-04-28 18:21:32.428219,datalake,503,4,2017-07-14,2017-07-16,2017-07-16,2,7,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
1003,2.0,51,2,6499.99,0.05,2024-04-28 18:16:04.016490,postgre,311099.36888484994,Trek Silque SLR 8 Women's - 2017,9,7,2017,6499.99,2024-04-28 18:21:32.428219,datalake,503,4,2017-07-14,2017-07-16,2017-07-16,2,7,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
1004,1.0,36,2,832.99,0.1,2024-04-28 18:16:04.016490,postgre,39868.16337985,Surly Troll Frameset - 2017,8,6,2017,832.99,2024-04-28 18:21:32.428219,datalake,1389,4,2017-07-14,2017-07-17,2017-07-16,2,6,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
1005,1.0,14,2,269.99,0.2,2024-04-28 18:16:04.016490,postgre,12922.13043485,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,2024-04-28 18:21:32.428219,datalake,266,4,2017-07-15,2017-07-17,2017-07-16,2,7,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
1005,1.0,14,2,269.99,0.2,2024-04-28 18:16:04.016490,postgre,12922.13043485,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,2024-04-28 18:21:32.428219,datalake,266,4,2017-07-15,2017-07-17,2017-07-16,2,7,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
1005,2.0,81,2,1099.99,0.1,2024-04-28 18:16:04.016490,postgre,52647.18788485,Electra Amsterdam Fashion 7i Ladies' - 2017,1,3,2017,1099.99,2024-04-28 18:21:32.428219,datalake,266,4,2017-07-15,2017-07-17,2017-07-16,2,7,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
1005,3.0,99,1,299.99,0.1,2024-04-28 18:16:04.016490,postgre,14357.97588485,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,299.99,2024-04-28 18:21:32.428219,datalake,266,4,2017-07-15,2017-07-17,2017-07-16,2,7,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
1006,1.0,20,1,599.99,0.07,2024-04-28 18:16:04.016490,postgre,28716.43038485,Electra Townie Original 7D EQ - Women's - 2016,1,3,2016,599.99,2024-04-28 18:21:32.428219,datalake,1070,4,2017-07-15,2017-07-18,2017-07-17,2,7,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
1006,2.0,68,1,449.99,0.1,2024-04-28 18:16:04.016490,postgre,21537.20313485,Sun Bicycles Cruz 3 - 2017,7,3,2017,449.99,2024-04-28 18:21:32.428219,datalake,1070,4,2017-07-15,2017-07-18,2017-07-17,2,7,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
1006,3.0,56,2,5499.99,0.07,2024-04-28 18:16:04.016490,postgre,263237.85388485,Trek Domane SLR 6 Disc - 2017,9,7,2017,5499.99,2024-04-28 18:21:32.428219,datalake,1070,4,2017-07-15,2017-07-18,2017-07-17,2,7,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
1006,4.0,65,1,346.99,0.1,2024-04-28 18:16:04.016490,postgre,16607.46708985,Sun Bicycles Lil Bolt Type-R - 2017,7,3,2017,346.99,2024-04-28 18:21:32.428219,datalake,1070,4,2017-07-15,2017-07-18,2017-07-17,2,7,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
1006,5.0,46,1,1409.99,0.1,2024-04-28 18:16:04.016490,postgre,67484.25753485,Haro SR 1.3 - 2017,2,6,2017,1409.99,2024-04-28 18:21:32.428219,datalake,1070,4,2017-07-15,2017-07-18,2017-07-17,2,7,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
1007,1.0,26,1,599.99,0.2,2024-04-28 18:16:04.016490,postgre,28716.43038485,Electra Townie Original 7D EQ - 2016,1,2,2016,599.99,2024-04-28 18:21:32.428219,datalake,1115,4,2017-07-16,2017-07-17,2017-07-17,2,6,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
1007,2.0,11,1,1680.99,0.05,2024-04-28 18:16:04.016490,postgre,80454.72809984999,Surly Straggler 650b - 2016,8,4,2016,1680.99,2024-04-28 18:21:32.428219,datalake,1115,4,2017-07-16,2017-07-17,2017-07-17,2,6,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
1007,3.0,85,2,329.99,0.1,2024-04-28 18:16:04.016490,postgre,15793.82133485,Haro Downtown 16 - 2017,2,1,2017,329.99,2024-04-28 18:21:32.428219,datalake,1115,4,2017-07-16,2017-07-17,2017-07-17,2,6,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
1007,4.0,76,1,299.99,0.2,2024-04-28 18:16:04.016490,postgre,14357.97588485,"Electra Girl's Hawaii 1 16"" - 2017",1,3,2017,299.99,2024-04-28 18:21:32.428219,datalake,1115,4,2017-07-16,2017-07-17,2017-07-17,2,6,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
1007,5.0,106,2,449.99,0.1,2024-04-28 18:16:04.016490,postgre,21537.20313485,Sun Bicycles Cruz 3 - 2017,7,2,2017,449.99,2024-04-28 18:21:32.428219,datalake,1115,4,2017-07-16,2017-07-17,2017-07-17,2,6,2024-04-28 18:15:34.177976,postgre,False,,True,Completed
1008,1.0,71,1,416.99,0.2,2024-04-28 18:16:04.016490,postgre,19957.77313985,Sun Bicycles Atlas X-Type - 2017,7,3,2017,416.99,2024-04-28 18:21:32.428219,datalake,1345,4,2017-07-16,2017-07-18,2017-07-18,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1008,2.0,2,1,749.99,0.1,2024-04-28 18:16:04.016490,postgre,35895.657634849995,Ritchey Timberwolf Frameset - 2016,5,6,2016,749.99,2024-04-28 18:21:32.428219,datalake,1345,4,2017-07-16,2017-07-18,2017-07-18,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1008,3.0,95,1,299.99,0.07,2024-04-28 18:16:04.016490,postgre,14357.97588485,"Electra Girl's Hawaii 1 16"" - 2017",1,1,2017,299.99,2024-04-28 18:21:32.428219,datalake,1345,4,2017-07-16,2017-07-18,2017-07-18,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1009,1.0,95,2,299.99,0.07,2024-04-28 18:16:04.016490,postgre,14357.97588485,"Electra Girl's Hawaii 1 16"" - 2017",1,1,2017,299.99,2024-04-28 18:21:32.428219,datalake,1064,4,2017-07-16,2017-07-19,2017-07-19,3,8,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1009,2.0,44,1,539.99,0.07,2024-04-28 18:16:04.016490,postgre,25844.73948485,Haro SR 1.1 - 2017,2,6,2017,539.99,2024-04-28 18:21:32.428219,datalake,1064,4,2017-07-16,2017-07-19,2017-07-19,3,8,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1010,1.0,109,2,416.99,0.1,2024-04-28 18:16:04.016490,postgre,19957.77313985,Sun Bicycles Cruz 7 - Women's - 2017,7,2,2017,416.99,2024-04-28 18:21:32.428219,datalake,8,3,2017-07-18,2017-07-18,2017-07-19,2,7,2024-04-28 18:15:34.177976,postgre,True,1 days,False,Rejected
1011,2.0,99,2,299.99,0.2,2024-04-28 18:16:04.016490,postgre,14357.97588485,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,299.99,2024-04-28 18:21:32.428219,datalake,495,4,2017-07-18,2017-07-21,2017-07-21,1,3,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1011,3.0,16,2,599.99,0.2,2024-04-28 18:16:04.016490,postgre,28716.43038485,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,2024-04-28 18:21:32.428219,datalake,495,4,2017-07-18,2017-07-21,2017-07-21,1,3,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1011,4.0,68,2,449.99,0.05,2024-04-28 18:16:04.016490,postgre,21537.20313485,Sun Bicycles Cruz 3 - 2017,7,3,2017,449.99,2024-04-28 18:21:32.428219,datalake,495,4,2017-07-18,2017-07-21,2017-07-21,1,3,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1012,1.0,8,1,1799.99,0.07,2024-04-28 18:16:04.016490,postgre,86150.24838485,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,1799.99,2024-04-28 18:21:32.428219,datalake,620,4,2017-07-18,2017-07-20,2017-07-20,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1012,2.0,64,1,489.99,0.2,2024-04-28 18:16:04.016490,postgre,23451.66373485,Electra Townie Original 7D - 2017,1,3,2017,489.99,2024-04-28 18:21:32.428219,datalake,620,4,2017-07-18,2017-07-20,2017-07-20,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1013,1.0,60,2,1559.99,0.05,2024-04-28 18:16:04.016490,postgre,74663.48478484999,Sun Bicycles ElectroLite - 2017,7,5,2017,1559.99,2024-04-28 18:21:32.428219,datalake,174,4,2017-07-19,2017-07-22,2017-07-21,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1014,1.0,97,1,349.99,0.2,2024-04-28 18:16:04.016490,postgre,16751.05163485,Electra Savannah 3i (20-inch) - Girl's - 2017,1,1,2017,349.99,2024-04-28 18:21:32.428219,datalake,748,4,2017-07-19,2017-07-21,2017-07-21,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1014,2.0,45,2,869.99,0.05,2024-04-28 18:16:04.016490,postgre,41639.03943485,Haro SR 1.2 - 2017,2,6,2017,869.99,2024-04-28 18:21:32.428219,datalake,748,4,2017-07-19,2017-07-21,2017-07-21,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1014,3.0,81,2,1099.99,0.1,2024-04-28 18:16:04.016490,postgre,52647.18788485,Electra Amsterdam Fashion 7i Ladies' - 2017,1,3,2017,1099.99,2024-04-28 18:21:32.428219,datalake,748,4,2017-07-19,2017-07-21,2017-07-21,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1014,4.0,59,1,2599.99,0.05,2024-04-28 18:16:04.016490,postgre,124439.46038484998,Trek Domane S 5 Disc - 2017,9,7,2017,2599.99,2024-04-28 18:21:32.428219,datalake,748,4,2017-07-19,2017-07-21,2017-07-21,2,6,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1015,1.0,6,2,469.99,0.1,2024-04-28 18:16:04.016490,postgre,22494.43343485,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,2024-04-28 18:21:32.428219,datalake,799,4,2017-07-19,2017-07-22,2017-07-21,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1015,2.0,73,2,749.99,0.2,2024-04-28 18:16:04.016490,postgre,35895.657634849995,Sun Bicycles Brickell Tandem 7 - 2017,7,3,2017,749.99,2024-04-28 18:21:32.428219,datalake,799,4,2017-07-19,2017-07-22,2017-07-21,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1015,3.0,101,2,339.99,0.1,2024-04-28 18:16:04.016490,postgre,16272.43648485,Electra Townie 7D (20-inch) - Boys' - 2017,1,1,2017,339.99,2024-04-28 18:21:32.428219,datalake,799,4,2017-07-19,2017-07-22,2017-07-21,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1015,4.0,13,1,269.99,0.2,2024-04-28 18:16:04.016490,postgre,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 18:21:32.428219,datalake,799,4,2017-07-19,2017-07-22,2017-07-21,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
1015,4.0,13,1,269.99,0.2,2024-04-28 18:16:04.016490,postgre,12922.13043485,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-28 18:21:32.428219,datalake,799,4,2017-07-19,2017-07-22,2017-07-21,2,7,2024-04-28 18:15:34.177976,postgre,False,,False,Completed
